Session,SessionID,Round,ID,Decision (1=vol.),Number Volunteers,Earnings,Cumulative Earnings,Age,Gender,Race,Country,Marital Status,Employment Status,Student Status,Year in School,No Major,Arts Humanities,Business,Economics,Politics,Sociology,Social Science,Law,Medical,Science,Other,Number Siblings,Hosehold Size,Budget Responsibility,Income,Vote,Occupation,Other Id:
vd060705c,9,19,7,1,3,0.8,16.2,22,1,1,2,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,3,1,4,6,2,1,"ID15, ID20, ID17:, ID14:, ID22:"
vd060705c,9,19,8,0,4,1,17.4,19,2,1,1,1,3,1,13,0,0,0,0,0,0,0,0,1,0,0,1,4,4,13,2,1,"ID4, ID9, ID19:, ID24:, ID18:"
vd060705c,9,19,9,0,4,1,15,21,1,1,1,1,3,1,15,0,0,0,0,1,0,0,0,0,0,0,1,2,4,1,1,1,"ID4, ID8, ID19:, ID24:, ID18:"
vd060705c,9,19,10,1,3,0.8,15.2,20,2,6,1,1,3,1,14,0,1,0,0,0,0,0,0,0,0,0,0,3,4,12,1,1,"ID3, ID13, ID6:, ID11:, ID1:"
vd060705c,9,19,11,1,3,0.8,17,23,1,1,3,1,1,3,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,2,9,"ID3, ID10, ID13:, ID6:, ID1:"
vd060705c,9,19,12,1,4,0.8,13.2,22,2,1,1,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,4,11,1,1,"ID16, ID23, ID5:, ID2:, ID21:"
vd060705c,9,19,13,0,3,1,17.8,20,1,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,2,4,4,7,1,1,"ID3, ID10, ID6:, ID11:, ID1:"
vd060705c,9,19,14,0,3,1,16,20,1,1,3,1,3,1,14,0,0,0,1,0,0,0,0,0,0,0,1,4,4,3,1,3,"ID15, ID20, ID17:, ID7:, ID22:"
vd060705c,9,19,15,0,3,1,15.6,20,2,6,1,1,2,1,15,0,0,0,0,0,1,0,0,0,0,0,2,3,4,13,2,10,"ID20, ID17, ID14:, ID7:, ID22:"
vd060705c,9,19,16,0,4,1,15.8,19,1,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,0,1,4,4,13,1,1,"ID23, ID12, ID5:, ID2:, ID21:"
vd060705c,9,19,17,1,3,0.8,16.4,19,2,4,1,1,3,1,14,0,1,0,0,0,0,0,0,0,0,0,2,4,4,11,1,1,"ID15, ID20, ID14:, ID7:, ID22:"
vd060705c,9,19,18,1,4,0.8,14.8,18,2,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,11,1,1,"ID4, ID8, ID9:, ID19:, ID24:"
vd060705c,9,19,19,1,4,0.8,15.8,22,2,1,3,1,3,1,16,0,0,0,0,0,0,0,0,0,1,0,0,3,5,4,2,1,"ID4, ID8, ID9:, ID24:, ID18:"
vd060705c,9,19,20,0,3,1,15,22,2,6,5,1,3,1,16,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,1,"ID15, ID17, ID14:, ID7:, ID22:"
vd060705c,9,19,21,1,4,0.8,14.8,22,1,4,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,"ID16, ID23, ID12:, ID5:, ID2:"
vd060705c,9,19,22,1,3,0.8,15.6,23,1,6,1,1,1,1,18,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,1,10,"ID15, ID20, ID17:, ID14:, ID7:"
vd060705c,9,19,23,1,4,0.8,17.4,18,2,1,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,1,4,4,5,1,1,"ID16, ID12, ID5:, ID2:, ID21:"
vd060705c,9,19,24,1,4,0.8,14,19,2,6,1,1,3,1,14,0,0,0,0,0,0,1,0,0,0,0,2,4,4,15,1,1,"ID4, ID8, ID9:, ID19:, ID18:"
vd060705c,9,20,1,0,0,0.2,15.6,20,2,1,3,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,2,1,4,2,2,1,"ID17, ID5, ID3:, ID15:, ID10:"
vd060705c,9,20,2,0,3,1,17.4,20,1,6,8,1,3,1,15,0,0,0,0,0,1,0,0,0,0,0,1,4,3,7,2,1,"ID20, ID23, ID16:, ID7:, ID22:"
vd060705c,9,20,3,0,0,0.2,18.4,19,2,4,1,1,3,1,13,0,0,0,0,0,0,0,0,0,0,1,1,4,4,6,1,1,"ID17, ID5, ID15:, ID1:, ID10:"
vd060705c,9,20,4,1,2,0.8,14.2,19,2,1,3,1,3,1,13,0,1,0,0,0,0,0,0,0,0,0,3,4,4,2,2,1,"ID24, ID6, ID9:, ID21:, ID11:"
vd060705c,9,20,5,0,0,0.2,15,22,2,1,3,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,4,4,1,2,13,"ID17, ID3, ID15:, ID1:, ID10:"
vd060705c,9,20,6,0,2,1,14.8,21,1,1,1,1,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,4,4,11,1,1,"ID24, ID9, ID4:, ID21:, ID11:"
vd060705c,9,20,7,1,3,0.8,17,22,1,1,2,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,3,1,4,6,2,1,"ID20, ID2, ID23:, ID16:, ID22:"
vd060705c,9,20,8,0,2,1,18.4,19,2,1,1,1,3,1,13,0,0,0,0,0,0,0,0,1,0,0,1,4,4,13,2,1,"ID12, ID18, ID14:, ID19:, ID13:"
vd060705c,9,20,9,0,2,1,16,21,1,1,1,1,3,1,15,0,0,0,0,1,0,0,0,0,0,0,1,2,4,1,1,1,"ID24, ID6, ID4:, ID21:, ID11:"
vd060705c,9,20,10,0,0,0.2,15.4,20,2,6,1,1,3,1,14,0,1,0,0,0,0,0,0,0,0,0,0,3,4,12,1,1,"ID17, ID5, ID3:, ID15:, ID1:"
vd060705c,9,20,11,0,2,1,18,23,1,1,3,1,1,3,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,2,9,"ID24, ID6, ID9:, ID4:, ID21:"
vd060705c,9,20,12,1,2,0.8,14,22,2,1,1,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,4,11,1,1,"ID8, ID18, ID14:, ID19:, ID13:"
vd060705c,9,20,13,0,2,1,18.8,20,1,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,2,4,4,7,1,1,"ID12, ID8, ID18:, ID14:, ID19:"
vd060705c,9,20,14,0,2,1,17,20,1,1,3,1,3,1,14,0,0,0,1,0,0,0,0,0,0,0,1,4,4,3,1,3,"ID12, ID8, ID18:, ID19:, ID13:"
vd060705c,9,20,15,0,0,0.2,15.8,20,2,6,1,1,2,1,15,0,0,0,0,0,1,0,0,0,0,0,2,3,4,13,2,10,"ID17, ID5, ID3:, ID1:, ID10:"
vd060705c,9,20,16,1,3,0.8,16.6,19,1,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,0,1,4,4,13,1,1,"ID20, ID2, ID23:, ID7:, ID22:"
vd060705c,9,20,17,0,0,0.2,16.6,19,2,4,1,1,3,1,14,0,1,0,0,0,0,0,0,0,0,0,2,4,4,11,1,1,"ID5, ID3, ID15:, ID1:, ID10:"
vd060705c,9,20,18,1,2,0.8,15.6,18,2,6,1,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,1,3,4,11,1,1,"ID12, ID8, ID14:, ID19:, ID13:"
vd060705c,9,20,19,0,2,1,16.8,22,2,1,3,1,3,1,16,0,0,0,0,0,0,0,0,0,1,0,0,3,5,4,2,1,"ID12, ID8, ID18:, ID14:, ID13:"
vd060705c,9,20,20,0,3,1,16,22,2,6,5,1,3,1,16,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,1,"ID2, ID23, ID16:, ID7:, ID22:"
vd060705c,9,20,21,1,2,0.8,15.6,22,1,4,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,"ID24, ID6, ID9:, ID4:, ID11:"
vd060705c,9,20,22,1,3,0.8,16.4,23,1,6,1,1,1,1,18,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,1,10,"ID20, ID2, ID23:, ID16:, ID7:"
vd060705c,9,20,23,0,3,1,18.4,18,2,1,1,1,3,1,13,0,0,0,0,0,0,1,0,0,0,0,1,4,4,5,1,1,"ID20, ID2, ID16:, ID7:, ID22:"
vd060705c,9,20,24,0,2,1,15,19,2,6,1,1,3,1,14,0,0,0,0,0,0,1,0,0,0,0,2,4,4,15,1,1,"ID6, ID9, ID4:, ID21:, ID11:"
vd060805a,10,1,1,0,2,1,1,21,2,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,3,4,9,1,1,"ID32, ID7, ID4:, ID6:, ID9:, ID35:"
vd060805a,10,1,2,0,1,1,1,20,2,1,1,1,2,1,14,0,0,0,0,0,0,0,0,1,0,0,1,4,4,7,1,10,"ID29, ID34, ID14:, ID28:, ID31:, ID8:"
vd060805a,10,1,3,0,1,1,1,22,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,1,"ID5, ID23, ID25:, ID10:, ID27:, ID24:"
vd060805a,10,1,4,0,2,1,1,19,2,6,1,1,2,1,14,0,0,1,1,0,0,0,0,0,0,0,3,1,4,5,1,1,"ID32, ID7, ID6:, ID1:, ID9:, ID35:"
vd060805a,10,1,5,0,1,1,1,20,1,1,3,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,3,1,4,1,2,12,"ID23, ID25, ID10:, ID27:, ID3:, ID24:"
vd060805a,10,1,6,0,2,1,1,23,2,1,1,1,3,1,16,0,0,0,0,0,0,1,0,0,0,0,3,4,4,3,2,1,"ID32, ID7, ID4:, ID1:, ID9:, ID35:"
vd060805a,10,1,7,1,2,0.8,0.8,19,2,1,3,1,2,1,13,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,2,12,"ID32, ID4, ID6:, ID1:, ID9:, ID35:"
vd060805a,10,1,8,0,1,1,1,21,2,3,1,1,2,1,15,0,1,0,0,0,0,0,0,0,0,0,5,2,1,5,1,4,"ID29, ID34, ID14:, ID28:, ID2:, ID31:"
vd060805a,10,1,9,0,2,1,1,23,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,0,4,5,15,2,13,"ID32, ID7, ID4:, ID6:, ID1:, ID35:"
vd060805a,10,1,10,0,1,1,1,21,2,1,1,1,3,1,16,0,0,0,0,0,0,0,0,0,1,0,1,4,4,13,1,1,"ID5, ID23, ID25:, ID27:, ID3:, ID24:"
vd060805a,10,1,11,1,2,0.8,0.8,23,1,6,1,1,2,1,16,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,11,"ID13, ID19, ID30:, ID22:, ID18:, ID33:"
vd060805a,10,1,12,0,1,1,1,24,2,6,1,1,1,1,18,0,0,0,0,0,0,0,1,0,1,0,2,1,4,6,1,13,"ID5, ID23, ID25:, ID10:, ID27:, ID3:"
vd060805a,10,1,13,0,2,1,1,23,2,6,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,11,"ID19, ID30, ID11:, ID22:, ID18:, ID33:"
vd060805a,10,1,14,0,1,1,1,21,2,1,3,1,2,1,16,0,0,0,1,0,0,0,0,0,0,0,1,1,4,7,2,13,"ID29, ID34, ID28:, ID2:, ID31:, ID8:"
vd060805a,10,1,15,0,1,1,1,20,2,4,1,1,2,1,14,0,1,0,0,0,0,0,0,0,1,0,2,4,4,16,1,3,"ID29, ID34, ID14:, ID28:, ID2:, ID31:"
vd060805a,10,1,16,0,2,1,1,19,1,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,4,3,4,2,2,1,"ID32, ID7, ID4:, ID6:, ID1:, ID9:"
vd060805a,10,1,17,0,2,1,1,19,1,1,3,1,3,1,14,0,1,1,1,0,0,1,0,0,1,0,1,1,4,5,2,1,"ID32, ID7, ID4:, ID6:, ID1:, ID9:"
vd060805a,10,1,18,0,2,1,1,20,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,2,4,"ID13, ID19, ID30:, ID11:, ID22:, ID33:"
vd060805a,10,1,19,1,2,0.8,0.8,19,1,1,3,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,2,1,"ID13, ID30, ID11:, ID22:, ID18:, ID33:"
vd060805a,10,1,20,0,1,1,1,24,2,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,2,11,"ID5, ID23, ID25:, ID10:, ID27:, ID3:"
vd060805a,10,1,21,0,2,1,1,19,2,1,3,1,3,1,15,0,0,0,1,0,0,0,0,0,0,0,2,4,4,2,1,1,"ID13, ID19, ID30:, ID11:, ID22:, ID18:"
vd060805a,10,1,22,0,2,1,1,26,2,3,5,1,3,1,19,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,"ID13, ID19, ID30:, ID11:, ID18:, ID33:"
vd060805a,10,1,23,0,1,1,1,21,2,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,3,"ID5, ID25, ID10:, ID27:, ID3:, ID24:"
vd060805a,10,1,24,1,1,0.8,0.8,20,2,1,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,1,4,4,7,1,1,"ID5, ID23, ID25:, ID10:, ID27:, ID3:"
vd060805a,10,1,25,0,1,1,1,20,2,1,1,1,2,1,14,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,2,12,"ID5, ID23, ID10:, ID27:, ID3:, ID24:"
vd060805a,10,1,26,0,1,1,1,19,1,6,1,1,2,1,13,0,1,0,0,0,0,0,0,0,0,0,1,3,4,11,1,12,"ID29, ID34, ID14:, ID28:, ID2:, ID31:"
vd060805a,10,1,27,0,1,1,1,19,2,6,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,0,2,4,4,14,2,1,"ID5, ID23, ID25:, ID10:, ID3:, ID24:"
vd060805a,10,1,28,0,1,1,1,26,1,4,1,1,2,1,15,0,0,0,0,1,0,1,0,0,0,0,2,1,1,7,1,13,"ID29, ID34, ID14:, ID2:, ID31:, ID8:"
vd060805a,10,1,29,0,1,1,1,20,2,6,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,3,4,16,1,1,"ID34, ID14, ID28:, ID2:, ID31:, ID8:"
vd060805a,10,1,30,0,2,1,1,21,1,6,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,1,1,8,1,1,"ID13, ID19, ID11:, ID22:, ID18:, ID33:"
vd060805a,10,1,31,1,1,0.8,0.8,19,1,6,8,1,2,1,14,0,0,0,1,1,0,0,0,0,0,0,2,3,4,7,1,13,"ID29, ID34, ID14:, ID28:, ID2:, ID8:"
vd060805a,10,1,32,1,2,0.8,0.8,20,1,1,1,1,3,1,14,0,1,0,0,0,0,0,0,0,0,0,1,4,4,7,1,1,"ID7, ID4, ID6:, ID1:, ID9:, ID35:"
vd060805a,10,1,33,0,2,1,1,21,2,1,3,1,2,1,16,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,"ID13, ID19, ID30:, ID11:, ID22:, ID18:"
vd060805a,10,1,34,0,1,1,1,20,2,1,3,1,3,1,14,0,0,1,1,0,0,0,0,0,0,0,1,4,4,1,2,1,"ID29, ID14, ID28:, ID2:, ID31:, ID8:"
vd060805a,10,1,35,0,2,1,1,32,1,1,3,2,2,1,20,0,0,0,0,0,0,0,0,0,1,0,2,4,1,3,1,1,"ID32, ID7, ID4:, ID6:, ID1:, ID9:"
vd060805a,10,1,36,0,2,1,1,19,2,1,3,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,2,1,4,2,1,12,"ID13, ID19, ID30:, ID11:, ID22:, ID18:"
vd060805a,10,2,1,0,1,1,2,21,2,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,3,4,9,1,1,"ID13, ID6, ID3:, ID32:, ID29:, ID4:"
vd060805a,10,2,2,0,1,1,2,20,2,1,1,1,2,1,14,0,0,0,0,0,0,0,0,1,0,0,1,4,4,7,1,10,"ID1, ID13, ID6:, ID3:, ID32:, ID29:"
vd060805a,10,2,3,0,1,1,2,22,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,1,"ID1, ID13, ID6:, ID32:, ID29:, ID4:"
vd060805a,10,2,4,0,1,1,2,19,2,6,1,1,2,1,14,0,0,1,1,0,0,0,0,0,0,0,3,1,4,5,1,1,"ID1, ID13, ID6:, ID3:, ID32:, ID29:"
vd060805a,10,2,5,1,3,0.8,1.8,20,1,1,3,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,3,1,4,1,2,12,"ID12, ID16, ID28:, ID34:, ID14:, ID36:"
vd060805a,10,2,6,0,1,1,2,23,2,1,1,1,3,1,16,0,0,0,0,0,0,1,0,0,0,0,3,4,4,3,2,1,"ID1, ID13, ID3:, ID32:, ID29:, ID4:"
vd060805a,10,2,7,0,2,1,1.8,19,2,1,3,1,2,1,13,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,2,12,"ID25, ID33, ID8:, ID17:, ID9:, ID11:"
vd060805a,10,2,8,0,2,1,2,21,2,3,1,1,2,1,15,0,1,0,0,0,0,0,0,0,0,0,5,2,1,5,1,4,"ID25, ID33, ID7:, ID17:, ID9:, ID11:"
vd060805a,10,2,9,0,2,1,2,23,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,0,4,5,15,2,13,"ID25, ID33, ID7:, ID8:, ID17:, ID11:"
vd060805a,10,2,10,0,2,1,2,21,2,1,1,1,3,1,16,0,0,0,0,0,0,0,0,0,1,0,1,4,4,13,1,1,"ID26, ID23, ID19:, ID15:, ID31:, ID22:"
vd060805a,10,2,11,1,2,0.8,1.6,23,1,6,1,1,2,1,16,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,11,"ID25, ID33, ID7:, ID8:, ID17:, ID9:"
vd060805a,10,2,12,0,3,1,2,24,2,6,1,1,1,1,18,0,0,0,0,0,0,0,1,0,1,0,2,1,4,6,1,13,"ID5, ID16, ID28:, ID34:, ID14:, ID36:"
vd060805a,10,2,13,1,1,0.8,1.8,23,2,6,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,11,"ID1, ID6, ID3:, ID32:, ID29:, ID4:"
vd060805a,10,2,14,0,3,1,2,21,2,1,3,1,2,1,16,0,0,0,1,0,0,0,0,0,0,0,1,1,4,7,2,13,"ID12, ID5, ID16:, ID28:, ID34:, ID36:"
vd060805a,10,2,15,1,2,0.8,1.8,20,2,4,1,1,2,1,14,0,1,0,0,0,0,0,0,0,1,0,2,4,4,16,1,3,"ID10, ID26, ID23:, ID19:, ID31:, ID22:"
vd060805a,10,2,16,0,3,1,2,19,1,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,4,3,4,2,2,1,"ID12, ID5, ID28:, ID34:, ID14:, ID36:"
vd060805a,10,2,17,0,2,1,2,19,1,1,3,1,3,1,14,0,1,1,1,0,0,1,0,0,1,0,1,1,4,5,2,1,"ID25, ID33, ID7:, ID8:, ID9:, ID11:"
vd060805a,10,2,18,0,2,1,2,20,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,2,4,"ID10, ID26, ID23:, ID19:, ID15:, ID31:"
vd060805a,10,2,19,0,2,1,1.8,19,1,1,3,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,2,1,"ID10, ID26, ID23:, ID15:, ID31:, ID22:"
vd060805a,10,2,20,0,1,1,2,24,2,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,2,11,"ID1, ID13, ID6:, ID3:, ID32:, ID29:"
vd060805a,10,2,21,0,3,1,2,19,2,1,3,1,3,1,15,0,0,0,1,0,0,0,0,0,0,0,2,4,4,2,1,1,"ID12, ID5, ID16:, ID28:, ID34:, ID14:"
vd060805a,10,2,22,0,2,1,2,26,2,3,5,1,3,1,19,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,"ID10, ID26, ID23:, ID19:, ID15:, ID31:"
vd060805a,10,2,23,0,2,1,2,21,2,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,3,"ID10, ID26, ID19:, ID15:, ID31:, ID22:"
vd060805a,10,2,24,0,3,1,1.8,20,2,1,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,1,4,4,7,1,1,"ID12, ID5, ID16:, ID28:, ID34:, ID14:"
vd060805a,10,2,25,0,2,1,2,20,2,1,1,1,2,1,14,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,2,12,"ID33, ID7, ID8:, ID17:, ID9:, ID11:"
vd060805a,10,2,26,0,2,1,2,19,1,6,1,1,2,1,13,0,1,0,0,0,0,0,0,0,0,0,1,3,4,11,1,12,"ID10, ID23, ID19:, ID15:, ID31:, ID22:"
vd060805a,10,2,27,0,2,1,2,19,2,6,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,0,2,4,4,14,2,1,"ID25, ID33, ID7:, ID8:, ID17:, ID9:"
vd060805a,10,2,28,1,3,0.8,1.8,26,1,4,1,1,2,1,15,0,0,0,0,1,0,1,0,0,0,0,2,1,1,7,1,13,"ID12, ID5, ID16:, ID34:, ID14:, ID36:"
vd060805a,10,2,29,0,1,1,2,20,2,6,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,3,4,16,1,1,"ID1, ID13, ID6:, ID3:, ID32:, ID4:"
vd060805a,10,2,30,1,2,0.8,1.8,21,1,6,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,1,1,8,1,1,"ID10, ID26, ID23:, ID19:, ID15:, ID31:"
vd060805a,10,2,31,0,2,1,1.8,19,1,6,8,1,2,1,14,0,0,0,1,1,0,0,0,0,0,0,2,3,4,7,1,13,"ID10, ID26, ID23:, ID19:, ID15:, ID22:"
vd060805a,10,2,32,0,1,1,1.8,20,1,1,1,1,3,1,14,0,1,0,0,0,0,0,0,0,0,0,1,4,4,7,1,1,"ID1, ID13, ID6:, ID3:, ID29:, ID4:"
vd060805a,10,2,33,0,2,1,2,21,2,1,3,1,2,1,16,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,"ID25, ID7, ID8:, ID17:, ID9:, ID11:"
vd060805a,10,2,34,0,3,1,2,20,2,1,3,1,3,1,14,0,0,1,1,0,0,0,0,0,0,0,1,4,4,1,2,1,"ID12, ID5, ID16:, ID28:, ID14:, ID36:"
vd060805a,10,2,35,1,2,0.8,1.8,32,1,1,3,2,2,1,20,0,0,0,0,0,0,0,0,0,1,0,2,4,1,3,1,1,"ID25, ID33, ID7:, ID8:, ID17:, ID9:"
vd060805a,10,2,36,1,3,0.8,1.8,19,2,1,3,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,2,1,4,2,1,12,"ID12, ID5, ID16:, ID28:, ID34:, ID14:"
vd060805a,10,3,1,1,3,0.8,2.8,21,2,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,3,4,9,1,1,"ID3, ID19, ID17:, ID8:, ID5:, ID16:"
vd060805a,10,3,2,1,4,0.8,2.8,20,2,1,1,1,2,1,14,0,0,0,0,0,0,0,0,1,0,0,1,4,4,7,1,10,"ID29, ID30, ID36:, ID6:, ID20:, ID15:"
vd060805a,10,3,3,1,3,0.8,2.8,22,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,1,"ID19, ID17, ID8:, ID5:, ID16:, ID11:"
vd060805a,10,3,4,0,2,1,3,19,2,6,1,1,2,1,14,0,0,1,1,0,0,0,0,0,0,0,3,1,4,5,1,1,"ID31, ID34, ID13:, ID33:, ID22:, ID10:"
vd060805a,10,3,5,0,3,1,2.8,20,1,1,3,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,3,1,4,1,2,12,"ID3, ID19, ID17:, ID8:, ID16:, ID11:"
vd060805a,10,3,6,1,4,0.8,2.8,23,2,1,1,1,3,1,16,0,0,0,0,0,0,1,0,0,0,0,3,4,4,3,2,1,"ID29, ID30, ID36:, ID20:, ID2:, ID15:"
vd060805a,10,3,7,0,1,1,2.8,19,2,1,3,1,2,1,13,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,2,12,"ID28, ID18, ID21:, ID14:, ID9:, ID12:"
vd060805a,10,3,8,0,3,1,3,21,2,3,1,1,2,1,15,0,1,0,0,0,0,0,0,0,0,0,5,2,1,5,1,4,"ID3, ID19, ID17:, ID5:, ID16:, ID11:"
vd060805a,10,3,9,0,1,1,3,23,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,0,4,5,15,2,13,"ID28, ID18, ID21:, ID14:, ID12:, ID7:"
vd060805a,10,3,10,0,2,1,3,21,2,1,1,1,3,1,16,0,0,0,0,0,0,0,0,0,1,0,1,4,4,13,1,1,"ID31, ID34, ID13:, ID33:, ID22:, ID4:"
vd060805a,10,3,11,1,3,0.8,2.4,23,1,6,1,1,2,1,16,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,11,"ID3, ID19, ID17:, ID8:, ID5:, ID16:"
vd060805a,10,3,12,0,1,1,3,24,2,6,1,1,1,1,18,0,0,0,0,0,0,0,1,0,1,0,2,1,4,6,1,13,"ID28, ID18, ID21:, ID14:, ID9:, ID7:"
vd060805a,10,3,13,0,2,1,2.8,23,2,6,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,11,"ID31, ID34, ID33:, ID22:, ID10:, ID4:"
vd060805a,10,3,14,0,1,1,3,21,2,1,3,1,2,1,16,0,0,0,1,0,0,0,0,0,0,0,1,1,4,7,2,13,"ID28, ID18, ID21:, ID9:, ID12:, ID7:"
vd060805a,10,3,15,1,4,0.8,2.6,20,2,4,1,1,2,1,14,0,1,0,0,0,0,0,0,0,1,0,2,4,4,16,1,3,"ID29, ID30, ID36:, ID6:, ID20:, ID2:"
vd060805a,10,3,16,0,3,1,3,19,1,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,4,3,4,2,2,1,"ID3, ID19, ID17:, ID8:, ID5:, ID11:"
vd060805a,10,3,17,0,3,1,3,19,1,1,3,1,3,1,14,0,1,1,1,0,0,1,0,0,1,0,1,1,4,5,2,1,"ID3, ID19, ID8:, ID5:, ID16:, ID11:"
vd060805a,10,3,18,0,1,1,3,20,2,1,1,1,2,1,15,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,2,4,"ID28, ID21, ID14:, ID9:, ID12:, ID7:"
vd060805a,10,3,19,0,3,1,2.8,19,1,1,3,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,2,1,"ID3, ID17, ID8:, ID5:, ID16:, ID11:"
vd060805a,10,3,20,0,4,1,3,24,2,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,2,11,"ID29, ID30, ID36:, ID6:, ID2:, ID15:"
vd060805a,10,3,21,0,1,1,3,19,2,1,3,1,3,1,15,0,0,0,1,0,0,0,0,0,0,0,2,4,4,2,1,1,"ID28, ID18, ID14:, ID9:, ID12:, ID7:"
vd060805a,10,3,22,0,2,1,3,26,2,3,5,1,3,1,19,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,"ID31, ID34, ID13:, ID33:, ID10:, ID4:"
vd060805a,10,3,23,0,1,1,3,21,2,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,3,"ID28, ID18, ID21:, ID14:, ID9:, ID12:"
vd060805a,10,3,24,0,1,1,2.8,20,2,1,1,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,1,4,4,7,1,1,"ID28, ID18, ID21:, ID14:, ID9:, ID12:"
